DATAFLOW;LAST UPDATE;freq;nrg_bal;siec;unit;geo;TIME_PERIOD;OBS_VALUE;OBS_FLAG
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IE;2020;389.417;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IE;2021;1453.163;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;1990;6.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;1991;7.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;1992;6.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;1993;5.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;1994;5.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;1995;9.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;1996;5.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;1997;4.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;1998;5.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;1999;5.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;2000;5.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;2001;4.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;2002;6.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;2003;6.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;2004;4.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;2005;5.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;2006;4.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;2007;2.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;2008;2.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;2009;2.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;2010;2.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;2011;2.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;2012;3.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;2013;5.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;2014;3.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;2015;4.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;2016;3.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;2017;2.085;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;2018;1.875;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;2019;2.662;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IS;2020;3.067;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;1990;102719.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;1991;104287.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;1992;116020.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;1993;113919.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;1994;116312.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;1995;120800.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;1996;117088.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;1997;113312.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;1998;107305.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;1999;91379.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;2000;85878.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;2001;75008.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;2002;87764.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;2003;75987.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;2004;58891.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;2005;47124.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;2006;45875.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;2007;35409.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;2008;31459.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;2009;26020.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;2010;21714.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;2011;19885.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;2012;18890.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;2013;15482.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;2014;14163.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;2015;13384.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;2016;12131.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;2017;11526.694;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;2018;11029.130;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;2019;10153.115;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;2020;10043.260;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;IT;2021;7748.086;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;1990;4151.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;1991;5701.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;1992;2321.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;1993;999.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;1994;1244.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;1995;1068.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;1996;1284.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;1997;1539.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;1998;2852.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;1999;1753.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;2000;655.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;2001;720.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;2002;547.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;2003;327.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;2004;361.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;2005;401.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;2006;329.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;2007;408.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;2008;566.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;2009;735.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;2010;647.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;2011;209.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;2012;240.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;2013;206.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;2014;160.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;2015;275.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;2016;221.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;2017;139.084;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;2018;131.400;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;2019;67.700;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;2020;123.300;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LT;2021;95.100;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;1990;9.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;1991;26.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;1992;56.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;1993;38.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;1994;15.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;1995;5.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;1996;17.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;1997;13.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;1998;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;1999;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;2000;0.280;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;2001;0.481;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;2002;0.460;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;2003;0.698;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;2004;0.672;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;2005;0.618;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;2006;0.636;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;2007;0.577;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;2008;0.546;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;2009;0.496;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;2010;0.533;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;2011;0.484;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;2012;0.500;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;2013;0.259;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;2014;0.209;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;2015;0.237;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;2016;0.318;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;2017;0.291;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;2018;0.224;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;2019;0.260;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;2020;0.010;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LU;2021;0.001;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;1990;357.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;1991;499.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;1992;97.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;1993;409.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;1994;745.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;1995;418.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;1996;644.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;1997;201.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;1998;305.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;1999;358.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;2000;107.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;2001;95.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;2002;139.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;2003;82.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;2004;60.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;2005;6.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;2006;5.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;2007;17.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;2008;2.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;2009;4.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;2010;2.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;2011;1.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;2012;1.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;2013;2.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;2014;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;2015;1.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;2016;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;2017;0.476;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;2018;0.316;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;2019;0.304;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;2020;0.106;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;LV;2021;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MD;2010;29.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MD;2011;20.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MD;2012;16.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MD;2013;16.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MD;2014;14.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MD;2015;8.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MD;2016;17.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MD;2017;17.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MD;2018;8.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MD;2019;4.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MD;2020;1.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;ME;2005;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;ME;2006;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;ME;2007;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;ME;2008;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;ME;2009;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;ME;2010;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;ME;2011;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;ME;2012;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;ME;2013;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;ME;2014;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;ME;2015;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;ME;2016;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;ME;2017;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;ME;2018;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;ME;2019;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;ME;2020;0.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;1990;104.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;1991;59.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;1992;59.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;1993;88.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;1994;36.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;1995;38.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;1996;67.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;1997;70.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;1998;58.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;1999;34.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;2000;431.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;2001;167.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;2002;214.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;2003;22.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;2004;24.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;2005;14.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;2006;248.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;2007;479.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;2008;182.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;2009;251.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;2010;61.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;2011;68.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;2012;88.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;2013;114.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;2014;149.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;2015;139.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;2016;100.619;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;2017;88.832;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;2018;47.478;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;2019;61.060;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MK;2020;92.434;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MT;1990;485.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MT;1991;829.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MT;1992;930.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MT;1993;900.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MT;1994;1182.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MT;1995;1542.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MT;1996;1658.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MT;1997;1686.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MT;1998;1721.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MT;1999;1854.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MT;2000;1917.000;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;GEP;O4000XBIO;GWH;MT;2001;1943.000;
